,media name,media,post,link
285,BuzzFeed News,BuzzFeedNews,"The attack comes as Russia is massing 100,000 troops near Ukraine’s border.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fscaachikoul%2Ftara-reid-sharknado-redemption%3Fd_id%3D3046962%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0hHIg_ycPuO5o27X70_xHUS-TZYeLOeDc-Y8PRphgbzYH8dx5uuWJKQLw&h=AT2w-uTO8cbRpaRF6GSdUEgjt0qHL5AbSN4B4Xgq3Tylwd96XLuOn6qlE9L0wFLBllz8NMiZ5M-D2Tmy7zPvEWtkV85YMlAOcEwh9YJUQNZo8U4td954CuEnmPd-_Yjpw50iRin4X6qf8yxm_s17&__tn__=%2CmH-R&c[0]=AT16kGSo5Tl_H4IC4av-PSZmHjerC-lvufoeInZKTsss4O6hzWzL5hCr-imCUGzOZ8jwbJqM0WvNTh7V0F-8bAfSy_BxubBFI5-MkaCnlx8XC7iwHbMTchxzF7vZXKroOGxqeO1entIPbKSucdS6QeCekFs-uaVD2u4fRpksiRgs47Q
286,BuzzFeed News,BuzzFeedNews,"After his meeting with senators, President Biden indicated that changes to the filibuster rules — and passing the voting rights package — are not looking likely.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fnidhiprakash%2Fvoting-rights-biden-georgia-schumer-sinema%3Fd_id%3D3046741%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2erimRM2mc4wg-Ht5KMWTpoYaAnYy1KkMsMvjgGcJmc0SYxJV55bf_ZdA&h=AT21XeyS221liNSOdQRHcYVD3mULSCv4P5HSmKQGEGpmJWSMUAG_Y4Bap2adVyDNLjCRwLMV1qsy1IaFhoW-9wPl6X9wB9f6D3M3Nw2lhrvWhUkNaVPbh4iIWNUPIIn3gdJLCkB8_RXfUOmi-B6h&__tn__=%2CmH-R&c[0]=AT2Wv8MvlqyuRKjV230YhyR2jWviBc2s9csz9AWtqxxGmqkN-U3g9HnxLkOND1Z6iQa9lmoQ4zbcu7QVirFUHeg9tZTw7JOojptzTGclKF-RTtWivn2krA132pAgKLTTKgwHAx22FoBFfOh23e_sGxvDXUI_ZIBNP8Kj8Odg8ESarr8
287,BuzzFeed News,BuzzFeedNews,"Having survived the worst of 2000s tabloid culture, from criticisms of her partying to speculation about plastic surgery, Tara Reid wants everyone to just move on.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fsarahemerson%2Ffacebooks-spanish-language-moderators-said-theyre-treated%3Fd_id%3D3046740%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR3mSXWwiNI9M3AOWGMwG8mn4e90kOlOLObGRmvrx6EHVeeZeMj40ddKAfs&h=AT0FZP2oJzJmHOkQXYVr0qKY_Uk9beuoBkASGuCxzTrfitOEMf9qmE0CrZZOaCZ7g9ui2uZ9YK86dF-vVVhoqu-4DrlEUgAWoBuUKMmIQBHnBD7psfZAtcizOob8NMrITV0QCTJHp_2xqYYe7OUn&__tn__=%2CmH-R&c[0]=AT2bxCA9sYfuaioIqlXMowMxLKFtptJrgeBadM6ljH0sehc-yFI6V_CYuOnHPBOq3JFh--bqKpsxeD3shG2ly1gxoohyIg4ytgSmLeZGlUosre9FXYcnUzwi7yXY2T-PJzp9sdd8UemguwlDspSFTSDo7FT9pTd6DH4pWiQZbZO2hIA
288,BuzzFeed News,BuzzFeedNews,"President Biden acknowledged for the first time that Democrats will likely fail to pass voting rights reforms, in the wake of dozens of restrictive voting laws passed by Republicans across the country.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Femaoconnor%2Fyoutube-police-departments%3Fd_id%3D3046339%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1tw5HiM2GurDPn8Of6BlYLw3cAwzqLiZR9o1Vt__uDciQxMCVbXRFyFFQ&h=AT3r5BkqwuPwOqez1Jbon2o2wgoaMsXhG-5rjOy_aybRi1uzVldBCiH5ZB0SYfHRrunrUcu0VIkfE3-JwFLoGV-Hpu7IYLfEeI7oWR0hiqoC0Hb2NUkSR2AJW6mVOKnxuEyCNb8a_vnQOUhUocO9&__tn__=%2CmH-R&c[0]=AT353P5QV8Pgtz7FDOMtnJLHa-VDm1oAr6CiBysFB43TBygRi0X-d8tXiFxzD1N0sEmfFgdP02egSB_QCdb4KTHEHTul2w_4-r1bGabu1UBUjrPPSLAY2t5g3k9MG4VbcXXu2JV4KUQlTo8dToSF8feGLiklkT88DbXeSsH_t0yH4vI
289,BuzzFeed News,BuzzFeedNews,"For years, Facebook moderators employed by third-party contractors have sought to expose poor working conditions. But Spanish-language moderators say they face even worse treatment than their English-focused colleagues.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fvaccine-mandate-supreme-court%3Fbffbuzzfeednews%26utm_term%3D4ldqpho%26fbclid%3DIwAR3tDFu4TGCgW08AYBHm3AP32lh-c1xS8PAd9kNFDlnjtfKPZbEe0fENDiY%234ldqpho&h=AT3Rqhd8_Z45zOVtxDkmUvjDSxJJPEReYbYeVTqxd_qeLtViiE71bkfpBNBsOTJ7NDSKYvVyLVO0DZhfVaHyUt9CoSz2yOoNxfqTdQK61YVhtu6c5C0rjIKLBowSG0R_6iGk8lNperFk0DMlDZse&__tn__=%2CmH-R&c[0]=AT3-VJu0qaEozPzcBBWw-0l1n8pQAR499fnH6MqfNYTmWFGGHJPv6UIROLHud4RbyrntrZUWdbotvmFirkw5yw4WhKONm5xK65iaRyi4qNl6_lelo3ak3VUayTWdsoToOx7PlC0RfF_q0q8UICsre5gCtB0cotMjaNPCSEz11NDV2Yo
290,BuzzFeed News,BuzzFeedNews,"Officers across the US, under fire as videos posted to social media hold them accountable, are creating slickly produced YouTube vlogs to boost morale, public support, and aid in recruitment.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Falexandraapplegate%2F2021-hot-climate-change%3Fd_id%3D3046056%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR18_SLRpijAOG-CXyY94dWsBAH6-kVglM3c2Qnb8PuPQ8EpELhESflw99Y&h=AT2xyPhC8UZpw1Fm_PJZBEEAh1izEXNpJYJurvlS7h28phhC2U5IJs_dZo8GyT4_vTBNu59rPBWKPx5VhxpNftd-gAAB6kld1NzvhQ23KY6NjBsyRS3kpmkSLgYeDIN-gSVXe8eEp55CqjYZMrMy&__tn__=%2CmH-R&c[0]=AT1oL42M-zjhQQhhyl-CYZ8zrTWBj3hKQt1B8Uy5CPqeKoSlb1lRyMleRjh-FulTxb4sL9SNOPx4hpCvvq3D9ONp9kd8Lt_sMNbAnKq9B0lxvtvQkhukxMLcyCXUAcPlLTon4jSUEzLvHYgH5aCn8i4PhfFbvKibH2cgZzdqX8m3qRE
291,BuzzFeed News,BuzzFeedNews,"The court ruled that the Occupational Safety and Health Administration was empowered to ""set workplace safety standards, not broad public health measures.""",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fkenbensinger%2Foath-keepers-seditious-conspiracy-stewart-rhodes%3Fd_id%3D3046034%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0mJdsyjvuZs_lcj14D9evSbdp08O8NJ-HtEh8br7IR2LEdZxx7pMjsvf0&h=AT3WWmhkJEve-oBCQCDd_gh2Q8Dk0V65JSkaQ6rNrgQVBKvWmonCM2tyvMoO_tmCKFV8goxNcPajl_HLOxYY3zx3dR2indqv70a7H-MN6ZiUgng779Pl2g6Bf3a_bFZQ0XnSnJ8HwOONt4aVSMN_&__tn__=%2CmH-R&c[0]=AT2qeheY94uHsZyLPeVEi4EB0oDjwx8zpNLNI4lYlPgcQca-KEYtMrMQjokzZJseh49EuExfp1MAqCuQf6Ij1ijDzdFbjpJo4K1mfSCttEhFc197Zegk6KQ2tNIQn6O5ftD2UYmdZkxs5PnsX7SJ9xhjRzEoadUS30sqCq8nl2LJfBo
292,BuzzFeed News,BuzzFeedNews,"If 2021 felt like one of the hottest years of your life, you're not wrong.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Falbertsamaha%2Fkroger-essential-workers-two-years-pandemic%3Fd_id%3D3036789%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1tw5HiM2GurDPn8Of6BlYLw3cAwzqLiZR9o1Vt__uDciQxMCVbXRFyFFQ&h=AT3N7lj1O0SY-IBBuBkzIbaoSwi_0AViYqWSRNilASx7Y4kMZ_dmNmn6R5qrzwY5Y7njDfVkibchdOD_eUWPwaxGwWrV-ZF45VcjBpUPeK-_xWRJ5zKCwdxZ3aW6bx9JHqHD7u5glR6LNkgbCGtG&__tn__=%2CmH-R&c[0]=AT1TC7kwluqvzTUNuTQtzQ0g1C2Gaa1e071n_o2cnk8tFGPPolOhpipZZ26kmWE4rLWBi1XdgAjrirNxb3EKcWGOEXG1XeBqugIJVw6wcNnm4BMgCHaFhAS9uqsiboJgbsPkc4PHPMMvY8LsAaQGQEc-7QlkKf2GDQid08_3wfKhPfc
293,BuzzFeed News,BuzzFeedNews,The case against Rhodes and 10 co-defendants is the first sedition case brought in connection with the Jan. 6 attack on the US Capitol.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fsalvadorhernandez%2Fkanye-west-suspect-battery-investigation%3Fd_id%3D3045951%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1dqU-nlKtXZh-IkGledaxG4vfaWwqHIImBikGlV0yI69yBH3yGOEPMbd8&h=AT3UxRbNWtzlCFszJbdn8R_u16d6Q0-k4ugSX2Y2r3NHJM-Im5t33C2R9gAsq_5KIKaBgcMVcYbyDUyyOoyh8nBo7vMPVEbKc21gU53D2WvgMBgHk-DSbkIXWSVMtSbHhGRiZtooBhNWUNeZQGsG&__tn__=%2CmH-R&c[0]=AT3DWyDIIGzBReyDtIOM76UMUlXVYSgaoSv_RmGmLuaZlvAbHPUclshVMMFV9rU0xxsvw5erRXWg7OYeQTy5OLH3FbFGDRKzibpqhY617WU3ZV_dO5p1odhdKS6hQA3pFA-q8SqkSXOuZ3_fCypdzaxRPkovURUEJKkV1My8N1Nas20
294,BuzzFeed News,BuzzFeedNews,"Current wage rates for people in hourly jobs leave some unhoused, unable to buy food, or collecting cans to pay the bills.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fmelissasegura%2Fchicago-judge-mic-civil-rights-attorney%3Fd_id%3D3045908%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0mJdsyjvuZs_lcj14D9evSbdp08O8NJ-HtEh8br7IR2LEdZxx7pMjsvf0&h=AT3yr4gtAR7fCJNgZjwmtzPycdcD4LWjCVXx7QphswGQY3F8saOU6NWAznJiWvzdullafNyjt1pzoNhC9byhHNHGOn6v-1DnI_NTkggs8cOfX406yne1KhxCmoM_6UspFeYOsqmepY8L84hlLDOj&__tn__=%2CmH-R&c[0]=AT2mHvUftwpnWSLmwonkH9gJV_uTRbP8YWpxpuPNhhj88MfWy49gJW7XBx8OXoP3oQmgOkT1KIZyelJjK5hElMeIvBfhozVQNHXqYVB3oIPojDaCRUOpPRMdziJ7SCW5tUV-sgDS9TSmneZZuGuAK7F23y_jFg6LSpr3kUlq6eZ5cD8
295,BuzzFeed News,BuzzFeedNews,The incident reportedly occurred after a fan asked Ye for an autograph.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fnicolefallert%2Fchronic-illness-immunocompromised-omicron-fears%3Fd_id%3D3045736%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0p6lFSUJ30M6bLOCMQOtU5ZS7dKSO4C1qYcZU1wA8hgFdrK2AbwgJqJ2c&h=AT26uHy0Cq0z2OhwIZaJmrjjHVXIgE4NCOhbkIoLFYYi-lKbxpz0qn6ksT-ELDsUv2360AwvUMO3bbzAC_-vD93Mp63P50MhdxSCoV8XmaFfJBn9ZNUfY6fS_qPXH2VBxmr5qoJPgWFhRlOmxpZ_&__tn__=%2CmH-R&c[0]=AT0ZvraVdfCxBTsk_sqN7kGtz7UpqZ_lQOM3fZ-9WuNb4ng6FGGqFGbuwnb9rfCwvqOXMGCF-0ev1m5nu1SI4nIsMYX7aRDHoapV2TXc8WrzD7K75LBTUo013PifHk7FOvmQdSnoZhfkCgc26IRmU9T3SEraoLHtGlN5IwXJ0fBXmYs
296,BuzzFeed News,BuzzFeedNews,"The recording, the lawyer said, “shows what some of us already know: That there’s this chumminess that goes on behind closed doors and makes you wonder whether cases are being heard on the merits or f",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fellievhall%2Fprince-andrew-titles-military-stripped-trial-giuffre%3Fbffbuzzfeednews%26utm_term%3D4ldqpho%26fbclid%3DIwAR2rFX82B9KRO-Ht_-J5x7iuPq4u5ESCVlf6-38IVa8W0Mq6jQdeyYyKSvg%234ldqpho&h=AT3xRWJ00apXXlskThrCv-2-g-425Lqvvc0h8-VRelni-638vzSRnsp-11FzUqh9l8GIu6oo9cy-mGk34B_Yv5AoLZcqutZDyoUJikc5eVk5KVvZp0QsqqYZdCs6TzbzyvyTXwWrG7tabSUAMhoK&__tn__=%2CmH-R&c[0]=AT1LuGqEQnY5Ak1G6aRKhoElc8160LzAPgTXKU1cz-Y_4VdJy3_U3DEoZFMWpsychzxdOQ14IoSryw4fZzZN9HwkA9E959g0T8x7IOrS_EC170bpu275JfiomCvj2VAsE5UsowlfcVZPaxb64Mz4BTTS8nkCC0HRV5lYjORB-rta_dA
297,BuzzFeed News,BuzzFeedNews,"“It’s not only saying ‘We didn’t consider chronically ill and disabled people when we created these guidelines,’ but ‘We also don’t care if you die.’”",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fleylamohammed%2Fbritney-spears-jamie-lynn-spears-justin-timberlake-gma%3Fd_id%3D3045187%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0L9arxuxd-oK4KmB-bnmByIYv8WUuhHZDhTBjGAWH7BURx64DshfReMiY&h=AT10zU38Q6Gm_s0eZD9WF-ERzrxYVoF5POQKPatQHEH3Ex1Jv8HA4J1rGXHaTfbDQczciOnaJ_qmFHNw89wb0FLWs7r_w9qzjCqmX9MadtSo479oiJPQ1z9-AKUtyHxYeHUo5L1Uj4xw5Owzxe_y&__tn__=%2CmH-R&c[0]=AT1lLGC-OvJ5kRpo3sYEnrlswJ_5cXklkgaadI6CswflkdvaSHoDDEe-X4KrB6MC-DPmaC-GcAPH3bDm2Nbkaf5_rAF6Wy9FT6TEihgWK5S-FVtm9NYNBaeYhRytRwjK4MybvaVpmg-dOZbejmZkfdZ5k87rpGq4BSBWXAdGtSpVyAs
298,BuzzFeed News,BuzzFeedNews,The Buckingham Palace statement came one day after a New York federal judge declined to dismiss a civil sexual assault case against the Duke of York.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fscaachikoul%2Ftara-reid-sharknado-redemption%3Fd_id%3D3044978%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR3XbAMEuTZHI_ODG48hqBnIUYujzIdz6I0jT80ZuODp3X59a7epGTCpFr4&h=AT1BdTDTttUdnobp3KQhEBB0MsiUahHjSYcitON9n5HRfm6fczpNutmZrqofvrGP26Un9eQU3Y1RwyrRxjIr_6wQ46FDQWvJVMF9v_E5_RYddsFqM3DpVAL93ch7kdwK2Ry9iEgvHckjLndGl-4A&__tn__=%2CmH-R&c[0]=AT2eMfnUq1gmbbgbY0XXje4TVpNqUqLerA0FFkwK9swiqYfYthHhw5mu9OyNNhWqa8qqQicjsswr0A2tLUGah3cIAvd7-Uo6AupPfRrTUKPUsKBqkjah4N0-rO78JqdtYX98M_V08qaAv8jRH3DAu3-B-FkxfK2h9iFtJXqG7GxPPTw
299,BuzzFeed News,BuzzFeedNews,"Jamie Lynn calling Britney “erratic, paranoid and spiraling,” has reminded fans of how Justin Timberlake notoriously demonized the pop star in highly publicized interviews throughout their breakup.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Falison_killing%2Fxinjiang-forced-labor-hugo-boss-esquel%3Fd_id%3D3044813%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR252eamL5OCnYyXjfYHMdsjAVa2gGbFgKP3faWmLDp119zUbFyWAZwDryA&h=AT1Sw686Wizq2aQgEgGCJRzP6OwtJW1kEQ65jQEeMZzpYyPvWlfA3EHKqyHCIbYwwXC0ptTgvuamxlKkI7C8-ZvG2HRD3Doz-_SSooCXNZFKECSX_IIB4l2thwOurP8Y3FNGNjjX40YHin-bij4t&__tn__=%2CmH-R&c[0]=AT1u05nwmuwoZMHC6c0JcaiG9oPkx0CdNvCG89JutjocWWK3Ms8UY5vEQu4m0plxmCE7H9klxnGxdU6uHMOtwhkosaXAjKZy78sLFJQAOTJuUT6SMNAfnqlv8MKlJtXCi85Esyb7B0cJIZTFGv7RiCatsMx2g9zdkiixA6w-eWDuRWI
300,BuzzFeed News,BuzzFeedNews,"In the aughts, actor Tara Reid was pummeled by the press for partying and plastic surgery. Now, she wants everyone to just move on.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fbenhenry%2Fandrew-garfield-tick-tick-boom-sag-award-nomination%3Fd_id%3D3044671%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR26tYCjZqtssqFRoDRH_rjnvtaKngxbvUwKXs1o2KQxd-wmUcbFXCiaOfw&h=AT1R7ToQEEpdDKBFE8Sy7azPKZeWAmZs20xjrwAage3lFaOjjAT4SH5p4eL6LzgAjAY9IQAYwV9E9cdE6nm19s0T3zpnCgt7_BrbsPny9-rauwiE5-AKSbLsqASOVKWUFPk6WQo-zD2M4NXO-a7I&__tn__=%2CmH-R&c[0]=AT0Ezipjz_kFssWcwsZNS2dKLyUxUOtlaXRNJMWGUG887-rUfP57vbwTRctNpqpvStGxLzGbADihUVFToh4vw-libhx4n-rsGjC9qTGCnMRxUot61xpn_0NUYp0Q2sVlHNU9V4odabxbXdfHqjEZihzYVY5ySbPLVNjGD_WVhYIGfLc
301,BuzzFeed News,BuzzFeedNews,"Amid rising tensions and the approaching Beijing Olympics, the US banned Xinjiang cotton last year. But Hugo Boss still took shipments from Esquel, which gins cotton in Xinjiang.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fskbaer%2Fgabby-petito-brian-laundrie-moab-police-mistakes%3Fd_id%3D3044655%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR3vsygCA0iizyn2H8d7AvYX0HeR-oLZYN8Y9vCqnsbGRCH3zHq4j_10yzc&h=AT23Ne5_Qzd5gXxbyqe9F2nUWKfzLzxPFcKcGGAqDBsJvMw-zmtugFrBtVkQJoDIttD71F5i5D0xVR_B8PhkJ7Y2kFJu0ofJQEd5mDnxxoTH11uh_TshV_yB7IfSmmglQMhI01AAzjSNNhcJQ_aG&__tn__=%2CmH-R&c[0]=AT0XvBeueTY3qSpgO3D2jo3e17ikLVdi0M6Yuh3m9f0fcUbe_xeQy0hW4hluD0uN804W8EraZo4G-SkBsThTgUOoGWZgUMwxb2MaR_wlNI1Bdro5h7rrxVvsQpppD5IoP2RDkIhQt8zJ0ZQoQzH3-CKFvxPSOubyZQWjl8CRg1oIzgg
302,BuzzFeed News,BuzzFeedNews,“This is the SAG Awards honoring [Jonathan Larson] and his life and what he stood for.”,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fpaigeskinner%2Fnew-york-city-students-walkout%3Fd_id%3D3043286%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1-x5qbxHJvgp6uqD3knNgqYSYSUUq0YyKGVR5hsR_2YJh3f2bKYuTihwc&h=AT1DZD4Q3AK48267tgf4zK_QJXvI_TesKWdbFOvNYcFeE8_6QwxeO7gLwD73Hr2wkHjwejtqwF3_M5Hjz8rgyLfdsRvdig4wXlnghgLNdZ-A0ZcPofnFhBRxxaUG5p0wrzamX2l1rWw7knvq5mEb&__tn__=%2CmH-R&c[0]=AT2aiozLFGH4QLwGjtGZCawdAzysIOTGKV7aW32SMHa6pbYLzwSDd-OFeSkYQpzIUp48Jm9p8KQaMbUgq7_BfL1ZNgFtFb4qGqcjRimsjeScCLwlMtP6BBIfXp-VRg4nU3At8s8Mdjd66XVfSE9gTn4Q85FubE1ML_6p5V2_VsHcmLk
303,BuzzFeed News,BuzzFeedNews,"Petito was likely “a long-term victim of domestic violence,” the report acknowledged.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdanvergano%2Fomicron-mild-still-dangerous%3Fd_id%3D3043300%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR3vsygCA0iizyn2H8d7AvYX0HeR-oLZYN8Y9vCqnsbGRCH3zHq4j_10yzc&h=AT1gfChBzZz6t80L5DfXcb-NN2NrnZhyjjSMRO5zpQpCsh0DDJfbvuune6xQ7GNznJ7h99cu0gqGW3iYTb9N_qA6Gd3rHOwpXzcjmk5EiLMghQ3NrBZjx4f-XM0hEHzwbhoQAfRaLmlVk2peTV6H&__tn__=%2CmH-R&c[0]=AT138WoF6OZYVp77FKC25jR8VAdD2WDoammAz3dxILFMjScvjNta0peOvhwx4A6CaeIWkZa5dBkeV_SIQZzgYINjwuuQSPSC2M249WF9P-gEB3vBq_Mwnrtqh85uoPJS9ThMUaK_lhfuYj_9sZmNiw1m5M1XpGex43jM4O7SoqAG1-I
304,BuzzFeed News,BuzzFeedNews,Teens from Brooklyn Technical High School and Stuyvesant High School organized the walkout after they grew concerned with New York’s rising COVID numbers over winter break.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fcovid-variant-omicron-hospitals%3Fd_id%3D3042893%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR3mSXWwiNI9M3AOWGMwG8mn4e90kOlOLObGRmvrx6EHVeeZeMj40ddKAfs&h=AT1v-K0tdDSP99xqMYVu4lTwbjR60_e5UYzSy0Yy2JTrFKPB9Ze9W-X3aye5NlF182zPA6Xbrhsh4ftmVMjIfiQrTM2nVmRweF6NONWdzdWV-6gfQb-WlHViMuHPV9P-c_R4D57_e-tfp9Nof-8f&__tn__=%2CmH-R&c[0]=AT0CNC4_48lTkfOubTe793MlzFicCyQrkalSf6FeHGrcHVF7gSIEG3npA0xLaHDm5MdqZpzUwUYH2y8ifsTGQgMOcb93AJD8R84mgg8K-TTXXtCpEEu-Ameink7WYUl8XEsjCGYr021wmyoakP6DgcYkx2XcTodxWHy6e_hucjVkQZ8
305,BuzzFeed News,BuzzFeedNews,Omicron appears to be the mildest widespread COVID variant so far. Here's why it risks pushing the US hospital system to the brink.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fjuliareinstein%2Fbronx-fire-victims-what-we-know%3Fd_id%3D3042159%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR28GV0BGRJbFJCqlZ9rFLXoYhAVzotwoxcrGlN4aOLup9lOEYMon6wxUlI&h=AT1mojC8SWlpmwaGB21IbGn_MqttCAPe_KKcGrVxcdq5J6Je9dY7E0sU0AIQB2-1AH3Tyj5yAZpoJWeSYvEnnpaa5F7UPj2X6oI4uruoR368zzGtn1wrw3irUZ51NDDhGi2GsDveEe296MfSorUu&__tn__=%2CmH-R&c[0]=AT1QiDVfIA0XKWkuHc5HfWvi9Z1SFkONdorwHjhXEMrIX-UOMAlMWJVP8S43onpd6z5gzHGhCnUxKuC5GdvzrYUmQodgF1M5h99ECoN9MUJu6MezOlNIn4GWPJqNM6VEKT43SiKGj3yeB4rjHBF4wwMg3BRnF1G22-uRaqM8nMThLm0
306,BuzzFeed News,BuzzFeedNews,The cruel irony is that what appears to be the mildest widespread variant of the coronavirus is the one that risks pushing the US hospital system to the brink.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fbenhenry%2Fadam-driver-house-of-gucci-filming-wrap-party%3Fd_id%3D3041728%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2erimRM2mc4wg-Ht5KMWTpoYaAnYy1KkMsMvjgGcJmc0SYxJV55bf_ZdA&h=AT0vXumL3Pa1HEtRA6maG8wN8GHFXoUd0AtGmEBsxZyhjhWi4P1P3qgLt9nCqGJDfr7p5uvYHh_4O30wd8YTQGSydNWltzSl9GNdRdVvP3XUlzDj5X0WwvEWgc8FH7T-NsMjIKYaCEf_JPoPfW9Q&__tn__=%2CmH-R&c[0]=AT29W7kbBc7Ouq7xSCgBW5U9eFGG7JwWRygyZ2RJUrVdk5yu3bZc5rKfUEN46WamDmu3AV4H0tbX1zrxGWdd9U1uMPx-xjTdRhELmibzBiQKi3G-xKJFUplWOLRVdspWSKQl9KtgIpwIoMntSQVxDpmbjM6c8sZ9ZGe_FFOjhK7CCMM
