,media name,media,post,link,time
128,BuzzFeed News,BuzzFeedNews,"The US government claims that the price it got for the legendary sole copy of Wu-Tang Clan’s Once Upon a Time in Shaolin is a “trade secret” that cannot be revealed, according to documents obtained by BuzzFeed News.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fbenhenry%2Fdont-look-up-phone-number-sex-hotline%3Fd_id%3D3016447%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0MJ4IGgWldEZR-3ciVEUy2rxIRAOoqpZxEPQ7bBJKX0Ay_0OoPTqZ_-PY&h=AT1Phyd_6TXkGQXrGh5t0_wrzCGEBDta7exHTNBVYeRQ3snj2ebiSOGcyS285684VrAmW6M2fkYYA9XgCGNBriv1pBd6jJrzMjCpGDOEqH5hifSukX9P3JiU8loY8YJYAB2IFnchyxkZULjhQCBn&__tn__=%2CmH-R&c[0]=AT3m-xmeO08F0jrYEGvqjdLGAO_8fxmF1kQd0Li0RjkK6rmB_CRgVmm-fFw77pzATd8DorCNHZyKvo28fihJweiGLGs3FQvRqt09M6Sx3TMzij8rB7IMOH6_xCj8JZr5X_G6ZLa9t2NdgvMn8OrS_G5WDEmzXTngZs4VJTx_cQT111A,
129,BuzzFeed News,BuzzFeedNews,"At least 13 people, including seven children, died after a massive fire ripped through a Philadelphia apartment building, officials said.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fellendurney%2Fandy-cohen-hits-back-drunk-nye-rant-cnn%3Fd_id%3D3016392%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1SXGs5xisbe8MGDO-oypmKmdUWFxesk1YaLkYE06PXhYxmZGZe_6mMdH8&h=AT31a2-tEAjAiksYK9NhO3j70Xwie4zq2iup2rr9yvdlnAau4AwhDcXicK67G4MOpjRmqO0pViB9p2dGo_1Js9t-QiTh6V5q_T_I64zGBQX5e4OBhE6z4RXdYv-cQXiJKKNA2HskpPEmuUo1VXaq&__tn__=%2CmH-R&c[0]=AT1fWL3lvpNawSJ8BJ-3hky8w0HDLMhc2yyepBR-cfZb5Wg6KtD1gQkOV5tybaz5KsERKoYH5FZ2aAmsdoIa1SWPi1thbl2NFX4is73EqY7zlC_NbB8_A-lbSdnbQdR5q_kJRvB5WtKF2ZnsXv4e7l0w_xDin7ckRkFYVbp4anHPeiw,
130,BuzzFeed News,BuzzFeedNews,Hundreds of Facebook moderators at the company's Mountain View campus can now work from home after their employer Accenture reversed an unpopular return-to-work mandate.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fzoetillman%2Fcapitol-riot-judges-accountability-trump-insurrection%3Fd_id%3D3014911%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0zdfr2OcbZ_G3_v6pj1Kiun9Y1887Kmo7W_pJZxtT8nmiyJkFvLM2RvEQ&h=AT3CBqvjydneL4fb1BCJfvLjLHRl8AtAdJME-ccLtth0KdcOiYdOrL3YtHgzGWBvjwEunH63eY6fhbDlhqbdLFLqAi71jbLhMo87HVgMhV8m2ilbEjT3nizYNbCeQbnD0TY23bKqfLPGO8HZM_qW&__tn__=%2CmH-R&c[0]=AT0ldQTJwSdg4dDVBuwPRCz-AII3go8Ev4H5AQZEy2WZzaC_dGPN5496Gkgt8YEZ6kcx10Nr3Q90Cb-J1jh4131_FOVP1M-9zwlblbZnLPcosgG4qVBzQENa6uc3Djp__n6Xr8DTd8dM78CXYftnE8H6ZS3PbpGEaaHUE8xCLcPqfDM,
131,BuzzFeed News,BuzzFeedNews,"A smart satire or a self-indulgent lecture? Our roundtable discusses the divisive Netflix film, Don’t Look Up. (Spoilers ahead!)",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fleylamohammed%2Ftristan-thompson-paternity-test-khloe-kardashian-apology%3Fd_id%3D3014910%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0p6lFSUJ30M6bLOCMQOtU5ZS7dKSO4C1qYcZU1wA8hgFdrK2AbwgJqJ2c&h=AT3nS7tPRPvOewP2W8-MxgIdqjSvmwRZsvVqfzB0C3ybRIw5UYOHKIDPJE40hwHpyzACvJsB5GEToXK5PTrkIPhiR3pPeWe6JKSkEa7YBabANVyi2hWhMNFqcvO3oDjsd_1KBVB96_yTc29yijKD&__tn__=%2CmH-R&c[0]=AT0iO_1Zl9Cr7WD9zPYOB8V5DqlK8Cx6T54wnnuyB4bmeNW12GpcAHG7dBTH4NdCDFKvGddK65nxgIRbdLcCcRihFBCbsTaK40SEaYW0YuwndieCKMCkqbhJ0_eH3jpv4ILhrkiF_UyhMrg-XcGci5j4ke_MNEgHwC4V5_1dLpuch3w,
132,BuzzFeed News,BuzzFeedNews,"If your housing situation has been impacted by a wildfire, hurricane, storm, flood, or another climate-related natural disaster, BuzzFeed News would like to hear your story.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fjadecardichon%2Fbetty-white-photos%3Fd_id%3D3014450%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2-qpLfHUF4n9u9kDxnu0qQE8LWBt99hSPxNZ0VPdTt2UyC4oGzx3D3WxM&h=AT3QHi-0MryOppNaZbD9v1ZcSg7O7vAQ5_8SOm2lN9Yrzz_HmGcVc94bwVQ5WPBf_OkVa1ptiYUGKvVNOGYiV1t3bTuAivpZjpIkhtEMYiWLRpYYsHH-LsmzNLPlnuUmZojh3ZqBfBJX_XsemgnK&__tn__=%2CmH-R&c[0]=AT0r7_gC1ujSGHQwCckpAsSYUQ7UbEW0yGsR0V5NcKQEi8oSIKqkf9YtvvbPNIZl0YPeddM08Q4f4U-m7R-ifbQGEZVszoFy4VX4jMIX5kSCIsSjcXaZugxbNDgaAX9r4DBDbKz09WbCbPSiIwOidgy67GulAc5EGIpT2BvwknB35Zw,
133,BuzzFeed News,BuzzFeedNews,"“You may not love me, and that’s fine, but THIS shouldn’t be tolerated under any circumstances, much less about innocent underage children.”",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fadeonibada%2Fwoman-stepping-into-the-new-year%3Fd_id%3D3014477%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0M2PbfY-Yi0HAL6MLDziiKqiL1gJJ61MZ0CIvvq0IumlQVmT-04WDlWuw&h=AT3s51kbi4KeMWZ8fxys6dSGgXclyTYPiGsDPxJWTtvFlsa-PSCgf6x-FX_Rzi0oXLdiCaW5buZ3QWxLGmLS0e7ToMR2JTnBi9zf7bhjm_M4oB-_Z23KCxX1StloZCv7IwBS5tcW7FH6gbUESrd_&__tn__=%2CmH-R&c[0]=AT2C1MuxFodWjeUobLgZeDVJRXU3J-lv-LfjeYst5GGPbFZGyJKveqDfU-vVqXlOjDgTGuuomyQxcZYISo24-cEZtIYVCTXdP9wI_b7Ggo15PizIwcpfnAmdqVmPfPJjwp1-phcXtGBLEBojXPc2phHXb-06tTt0OwTmHHh3SIDRkZc,
134,BuzzFeed News,BuzzFeedNews,"Every year, police officers claim to have suffered near-fatal overdoses after accidentally touching fentanyl. Experts say it’s medically implausible and the hype around this perceived threat is harming overdose victims, taxpayers, and first responders.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Frichardnieva%2Fgoogle-glass-creator-is-experimenting-with-a-smart-retainer%3Fd_id%3D3014385%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR252eamL5OCnYyXjfYHMdsjAVa2gGbFgKP3faWmLDp119zUbFyWAZwDryA&h=AT1IkTwKb6oBQD5DjnwfLp0QLSW9opEtkUhmatdAYOdaaCNp_AEkdncxRRd4pBopCx63Vq7S8YROzOrlTN4_9oa5W-vUJ5AZrItIreVpuFRJQ8En_nMNoPqUIeAUL0K09_6r7Zs3_6KVZjeoaS98&__tn__=%2CmH-R&c[0]=AT0_qMzNzOa06cVX6nP2Y7VjkfoWvxg7kUQnhxQgbcJ3wXQtuD4C5yyp2NTNWQna5reB7mw5NWCiCu_OiFqhn4eagDq8VrzDGKvayGGFYfClhMkSEvXEbBOL8LfcWSvJIId2evoSdjkvdEH48b0RZKnoi0MSkmIAK9cM70kV07uN71A,
135,BuzzFeed News,BuzzFeedNews,These gorgeous photos of American diners encourage a closer look.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fcaitochs%2Ftribes-drought-colorado-river%3Fd_id%3D3014408%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR29iS3DdqXcX4YRMq2AeeekFi4ujnB1sQUnoj5TtZE7iHY1CRXFhRYCK2E&h=AT272TctHhF6gm1xRK2UbBhZ3Bea9Ei8Tft0DK0CnKtMQoyLJDXYwuhMAuIG-YZhYA6wpRbC2lGjVNffTgjouwp1k_ekwchfoD8YC65qgXjAPsJtr5TG43HbT1vxenYHtQPx1SxvbJo3xQIMRxjH&__tn__=%2CmH-R&c[0]=AT3D-9dIYpmovnWzIFtrZCSraCqzmPDzLpQjr412ZjikPQJURSsV4UuW45YfJk-BZNl_6ha6YdWHRYoKpHbOgzimipjHDPMxhYIMpOAMM_9Pt_Z54ssMjic-XjJ-IPYs-rzKs4IhMkXMbKTVrwfE6zbgXh4MjP2DXDZBjYjNKJ824PE,
136,BuzzFeed News,BuzzFeedNews,A phone number featured in Netflix's Don't Look Up actually directs callers to a sex  hotline in real life.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fnicolefallert%2Fcovid-omicron-us-million-cases%3Fd_id%3D3014592%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2uihDomQGpyndkbdm4V4mHwOvgPlrFDZlXTGEyi1omJw6fZmyjHUilFl4&h=AT1oT9zKnS0K8u7fehJC60cUlb-BGIQyVWA0acAiHzmasvtijnh03f74IXuPwmj8SaLOgkjQWVu2p7H5_wqBxPL4MwoILHw--T977vhEKBbOcg1d6Qh7LsmLlVDX_4PTPU69fckn8INyox-De2XU&__tn__=%2CmH-R&c[0]=AT3OI2uObw83BEajR95F2OfVxuzFWeFQjRT_E6tb1SSrDHHo1RiEROhdhjbKfNid-oglPprztsg_EikqfThN-uWVt5wFZSg-X9rbz2bboCw4oeV3a1PRYxaAvMep6mNX0GjIwIjg9IC_pNNZ9AQfwC-SBMfT8kxJUVcbpsHiq4HzX6g,
137,BuzzFeed News,BuzzFeedNews,"""I won’t be shamed for it! I had a blast ... No apologies for my drinking on New Year’s Eve. None.""",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fvirginia-i95-traffic-jam-snow%3Fd_id%3D3014389%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR28GV0BGRJbFJCqlZ9rFLXoYhAVzotwoxcrGlN4aOLup9lOEYMon6wxUlI&h=AT09twN2sI_xOyGlTkDcGfta2pMAz6hGnIJqLLJA7T9c7gtkRj6BPPmin-xkza0Rw--5thXuWCwSUxnB2P9Z6EQ-yt0mpwciNAFKY813qdUk8ihYHMRW9RssXkn8-5rsIxjsclW5G0poxm9O3OIM&__tn__=%2CmH-R&c[0]=AT2WVx5DeyYyrM8nvOP-az61ix7bNvbU8b7gTtH_Whi_k4Xa22VCim_uhmnloAmJaSeaTztRpMyn4ny41LWK2sNZTJIU-5YFk7wblotwfpFZQ16tVocT0tatU9ux6aUPgVyH-W06vg2hwGM9u8tpxjaEBkVPgpx0CsCXjr4T0VG_M-g,
138,BuzzFeed News,BuzzFeedNews,"Probation? A $5,000 fine? A month or two in prison?",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Frichardnieva%2Fgoogle-glass-creator-is-experimenting-with-a-smart-retainer%3Fd_id%3D3014177%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0L9arxuxd-oK4KmB-bnmByIYv8WUuhHZDhTBjGAWH7BURx64DshfReMiY&h=AT0EC4GTUivarw525AgoH6zjHfgAVgHCIO30shbU1MwWeyUIB5key5qTmlHuiOCMTjuD2MPq4rDWbvLg46tm4Mb0n12rsdKe7vLmS3IDEOFxhZVSn1qSWYOgo1t1QQFSCr89Relw3iCJMxjGvwEp&__tn__=%2CmH-R&c[0]=AT3vH5v91F1Vrctaa7nmV7s3woBR9GDyHwa2S13hYBXBT4dqHsZON2POVziv_dZhFCoBJa01C4l1j5ANwfk7-0RWn7D5OXTKZ6XcHAe39exV315Q6AtFhIU8T37i5wmK8PtB6qDxw4-IgRm6P99v4dXFWJHoF-AXBgoZ_D3jPoebZuU,
139,BuzzFeed News,BuzzFeedNews,"“My actions certainly have not lined up with the way I view you,” Tristan Thompson wrote on his Instagram story.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fkatherinemiller%2Fmarvel-mcu-world-ending-pandemic%3Fd_id%3D3013246%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0bl3IdSlxgKSqMrd6B0sRWKsFzGaYvi8lNZ4OS5XOWJW3Z_ct6XMBONvs&h=AT1vowmW0ZYfIjf_3SZ5j6iXQ6S1fstH3_uJWwwSZbobmDu5c9ja6IjZfAouRr_nqE0H5W2BgUqdlmrj5qdfheONPnfngX6WqOBqhSHpSZ-eOdIO96f09VK1nRZwM2EaILC2KYD7sGsN5Okgk8sK&__tn__=%2CmH-R&c[0]=AT1D8WkwWWLm1gtaeq6wGPdSEQasNb_9-kuR9izY6bswuYaZrJFeOCdzXfVBFq6eWX_g4d5S0UyeNJRAkm69ZdyDFkOdhRW3-9mgteNPVEoAtySyA15WUR3BewP3EZxuJ5LGmFldruQZP3h7sPSM7I4-QwEUldvxkdPt_jD-9yTV0UU,
140,BuzzFeed News,BuzzFeedNews,Here's a look at Betty White's life in photos,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fleylamohammed%2Ftristan-thompson-paternity-test-khloe-kardashian-apology%3Fd_id%3D3012943%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1Q5eEdVBhLPLAaGEJt0Xgv4AbCusYT3oVerhuUSN-1BJHILdOovWbb_Fc&h=AT1wuI6rD-KQAcNDdKavhlCc6ybb1mJiAkvmErwQlgwoWBhQ0DF0ribQUFBV48s1zbTjKoE5xCk8VpB_mE4sGETtqNMJVIQv8tL3vzfPArzSM1rx0vuP8BMul46IEBx1yznGzqQYh1vOxFPWmhDL&__tn__=%2CmH-R&c[0]=AT04oLcyCWkptj4OR9AC4LjEo_Dv-KRCMmDHkfF2TO8hr3NSPCjYM_plGG_4a-oc_cbceka0NBEDMcqsmN8pTKg7-emO6TIC4UqGJ657jvlCTfaOGpJz9lufWO8Fv66SMVhwoW_ImiAOkqssckofWzPp3EOjdJrmP04E9Du6w4aZ4XU,
141,BuzzFeed News,BuzzFeedNews,"Meet Peniel Enchill, the graphic artist behind the iconic “Woman Stepping Into the New Year” artwork",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fzoetillman%2Fcapitol-riot-judges-accountability-trump-insurrection%3Fd_id%3D3013242%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1ecxLDi4c3d_EWGAH2KNi8nuDWaQ1jsgLTnNnMSTJptpeUhJ74S105YtE&h=AT0Z9Um1kcWWazxr8oAtbWltM96HJlBexbC1eifQmjGfWpgaP4nZynlTBqKsS3EpLJOf6PpmmJ4QJnYNmycKWGEHbcVVxKiYBqQKDHPY5r5mefC0GgCToewkTLf-7cPP6MjQ8Vs6z4HpL5BEQwFN&__tn__=%2CmH-R&c[0]=AT0zP-FTfA4ApH-TeEXHtxSSVGAYPRHlSd9u1g3uJ7Tr0xhhJGBIocyUyLtFKf_6Y5a3Enp5vL73syqWQjnJrq51u_ja28sw2zoeHQsZoBmGbeEL2gRVvAby7PJu7HWlt4SW9voIteuLrqNGl2bNkKUGzuUM6MKsremyfXdCzw9131U,
142,BuzzFeed News,BuzzFeedNews,Meet SilentSpeller: A smart retainer from one of the creators of Google Glass that could let you text with your tongue.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fpiapeterson%2Fsome-of-our-favorite-photographers-shared-their-new-years%3Fd_id%3D3012934%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR18_SLRpijAOG-CXyY94dWsBAH6-kVglM3c2Qnb8PuPQ8EpELhESflw99Y&h=AT2-BZ2ILvEBrivbP9dVz-2YKN5ODc7YONXNHVztC8FJdxiK7Ep3xVJTPeXjqjbw2J9Qfvx9-EEOX4UCOgwWkle9jsSRj_whQ_pYZEnIXp7267YK8TGXCS0Re1T6-JXIJX1WRieLw9TMVV5AYvi5&__tn__=%2CmH-R&c[0]=AT2dXsPzcb7HKeRTa_YxUBkGZKHoU1J4WBvUVEpB7RRuQNlajgKe54_7_xue4XiVPdYEU3q9Co27MHt0BTt98ZKChdRtm_3CyzwtdBdymvpTXsWpBb-Q2puzz-bknQKMKPLuPsgSbmvdv7vrQYOECaXLLslXPNFTHHTMn7cX7GuDvNs,
143,BuzzFeed News,BuzzFeedNews,Huge decisions will be made in the next few years about who gets water from the shrinking Colorado River. Basin tribes are fighting to get their share.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fvirginia-i95-traffic-jam-snow%3Fd_id%3D3012878%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0DLr2YrG8yAiODWBNDjEUal2e0Mh29wBwKV6n3h0HEJonucykAdAGfQqI&h=AT2_W9-t746D01pNs_dHLqfLMJ9CGtgj50CIQzIfo5iInF_rUAs5PK8eFv3fErn9Uhra6AbIvipoYr5yuVglwlAVpWTg_7cHabYNyZjjkN76Lb82A0MaLQTQi-w2vU1ZOtRmQ06HJPKlw7mQLtup&__tn__=%2CmH-R&c[0]=AT0Jr3N5rdiwT4EiNV2FHHz2c24ZbXdnUqcHvnaQnXfxaa9F0602EvZvG3qidptpDz6X7HHnDIYEoHhXdO63Uojsb-iGBsItDuhuCK_78AaZokzrk3axeeVn_BZNOtjlo_azF5qoaJAW7tEUdJnsBhdFKbNjLvoEX8lQUnZaZTlf0J4,
144,BuzzFeed News,BuzzFeedNews,"“I wish I hadn’t exposed any of my coworkers, but I didn’t know,” said one person who tested positive after multiple negative at-home tests.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fleylamohammed%2Ftristan-thompson-paternity-test-khloe-kardashian-apology%3Fd_id%3D3012920%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR1ecxLDi4c3d_EWGAH2KNi8nuDWaQ1jsgLTnNnMSTJptpeUhJ74S105YtE&h=AT1ID3nx9sONGo6ftUqN5xrA-FgOYxgEGqp7_vmsSfyNu9Ca98rSTWuFtJgiQFuPA1pwfnwP0HFFoBmSYmgt_CcbbaPvnE7QvYBTDb5v5mcL-WkZewbyk33O_FFm34dlKR_UH_DLAHvp2mrLLTo_&__tn__=%2CmH-R&c[0]=AT02bdzAF0ejBHNXUE-1dHK4DDvjV7cbhs2XmVbb3N1z04HUZ1qlVoLlMVsM_YgavTubFpZTCgQ6Jouiy0fXzbsRxCE1F4weQvi211zax5ZIUWB0h3XbGfYYTWxqYoIVaVVgOyw5mL29t8r3zNBVb1xFMb_45ST-DXPe4QIBPR2J64g,
145,BuzzFeed News,BuzzFeedNews,People were stuck in their cars for almost 24 hours in Virginia following a winter storm and more nightmarish factors.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fbenhenry%2Fharry-potter-return-hogwarts-emma-watson-emma-roberts%3Fd_id%3D3012751%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR0MJ4IGgWldEZR-3ciVEUy2rxIRAOoqpZxEPQ7bBJKX0Ay_0OoPTqZ_-PY&h=AT1TD-6qM8QgnCWbvfmsYkNaSQRjsG3XBAtqfVJCiaK7N8yNVjTz8KwbgNeg2LQWUBsVXsCo4t4_dZiZvyzvzcWT_nK3Cj8Zj8SQLeCezYHg8z6Xs0uYVfAZTzBG4GmPUXxd-JXHfi1pddsQvMO1&__tn__=%2CmH-R&c[0]=AT3Qozga8Ad0hxT1jjLSV8YuAJsq2i49ckbkms6NuL5DkjCI6US6lFhiAev_Fcn3wRoH4puvaWNf2xcuXNt4Sz3sAmEuEvN8OfVLVR2yhVsSqbOZwFGzzlvAszIK0HcnrVovb_eMaYD3PY6YtArg1PFfZK1Rh0VzqVTK5bKqTdXjlQ4,
146,BuzzFeed News,BuzzFeedNews,One of the creators of Google Glass has been experimenting with a high-tech dental retainer that works as a communications tool by tracking the movement of your tongue.,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fellendurney%2Fandy-cohen-spoke-out-after-drunk-on-air-nye-rant%3Fd_id%3D3012701%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR18_SLRpijAOG-CXyY94dWsBAH6-kVglM3c2Qnb8PuPQ8EpELhESflw99Y&h=AT1ACXiagcfCWSevAfakqr9njJ7zqVN05ycHk6Tz0GpIkR653peVcYND0b4jTsLrcQ_ll3YfOLKSZj19sP-5hbJaIl1OAI8wPFc1gBUwjVkrSz0sNktvniIbX7NRbnQd8ep_HaQmTjrgYM6rqgPR&__tn__=%2CmH-R&c[0]=AT2XUZpq551TTOkZzLVQP5cDSYIfZ87BV2BqN60wvUbQMX70JB-gL5FGxaUDhYzKGX05z6bNpE5pnch2fLyIKixoouICMWc5TFYHBuKqgCP3ZDIDSTlERQsHYWjE3pcj9g0SvMPGasqiMcLPbbHLhEN86gavOlB2Ee1D4BKmDH0NBW8,
147,BuzzFeed News,BuzzFeedNews,"The MCU never really deals with the ramifications and implications of the blip, but this is maybe not so very different from what it's like to live through surreal, unbelievable events.",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fskbaer%2Felizabeth-holmes-theranos-verdict-guilty%3Fbffbnews%26utm_term%3D4ldqpho%26fbclid%3DIwAR1HAn1IN8NtwjyIrAOYJJ-LIHl04tWENJuC1Zz8usnv3Wu7YqyCBOD6Q3M%234ldqpho&h=AT004ylryRxTYxi4f8WoEHg8NOsHTTaNsZdQ8T0PSKUUV0dqb6Bq0i19a3Cx1BrIgbLpvv4_Cv8vQRspqmu_E4Ofv214WiXZR3H9pUWVbICDn_NdHN8SahwQjYdlRdVT6EXavt_PUi_OfsInmy7N&__tn__=%2CmH-R&c[0]=AT2BAl2lEH4cktNB9SIl0PQmqVCoeasEJpPTIKAhDjM3SlHar3RVz1224hTH9ledRmPLYOg0whsaEpuIWBE_0wM1qp74qIfu0jkooZ_PvT464ATjY9XfJ9kk9byIPpZcH4IV5Yp0snM-dsjzyBWLSYlcpkopTFtSoYccyHi63mYUzUI,
148,BuzzFeed News,BuzzFeedNews,This penguin couple went on a date in their empty aquarium ,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fpiapeterson%2Fsome-of-our-favorite-photographers-shared-their-new-years%3Fd_id%3D3010599%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR2uihDomQGpyndkbdm4V4mHwOvgPlrFDZlXTGEyi1omJw6fZmyjHUilFl4&h=AT0-nx719AS7u5pTSRiLUpYdZkIaj9vnU6QfXjHeDCSJzftHIKSGvQF7KlFt7rai0MFCtQUkfu0hJEZvxhIxtW2QOQawbpxBOlZKTvrnrkbMCtPhuEQpuU_1ejj3Dw3rpDf-GwaBscJTfFC2JS3X&__tn__=%2CmH-R&c[0]=AT0-cs75VbjOtx40sWiqyMxkJJwyS6Ujmf9G7BQwE3RoVA9R2-Gzi3H0yXnJz-xGhM2-8288qNeYyl_8WdK5Ma7olsRnG5xtTRdHHu85GpZ4OSMzZle4W0nkAp71mw4acGIvA5e3R2wmPQoqgJI4BQT9o4nQk3qsSFP9i_OnizzTBVE,
149,BuzzFeed News,BuzzFeedNews,"“Khloé, you don’t deserve this. You don’t deserve the way I have treated you over the years.”",https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.buzzfeednews.com%2Farticle%2Fdavidmack%2Fcolorado-fires-snow-deaths%3Fd_id%3D3008937%26ref%3Dbffbbuzzfeednews%26utm_source%3Ddynamic%26utm_campaign%3Dbffbbuzzfeednews%26fbclid%3DIwAR18_SLRpijAOG-CXyY94dWsBAH6-kVglM3c2Qnb8PuPQ8EpELhESflw99Y&h=AT1bLgWxXHhbxqc7QxlIAwUyHXgyLm7ifhiBmRZNXXTUB2OT1ejqDgNAGq7nYVQ6N_5D52McKTRcX2nb1CvgtMpiQ3rIZhiOx7leB9DTXZ49Ljfb8aiz_8muqQ8FbhpM_FUOkUmlLip4aU63B7iY&__tn__=%2CmH-R&c[0]=AT2xeOUWHZr0hyRMFboeQeCTcTl4rXzWCVpW_pRIMqbDXLOpGINDHPohRzyPh7mvA4UoIsXDEsfAssXShABtNcOCNtwTTyqji5FplNM3lw2XeVY2ArJ8mqwXdX_ex-uHetcLyy6ZeLozyY2_vR9EeEX4GVTKJmT0BMdovy76T_ecUPA,
